event_id,date,competition,season,round,venue,opponent,player_id,player,position,shirt_number,starter,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,aerialWon,duelWon,totalClearance,ballRecovery,savedShotsFromInsideTheBox,penaltyFaced,saves,punches,totalKeeperSweeper,accurateKeeperSweeper,minutesPlayed,touches,rating,possessionLostCtrl,expectedAssists,totalBallCarriesDistance,ballCarriesCount,totalProgression,bestBallCarryProgression,keeperSaveValue,ratingVersions,totalShots,goalsPrevented,passValueNormalized,dribbleValueNormalized,defensiveValueNormalized,goalkeeperValueNormalized,statisticsType,totalCross,accurateCross,duelLost,dispossessed,totalContest,outfielderBlock,interceptionWon,totalTackle,wonTackle,unsuccessfulTouch,wasFouled,topSpeed,kilometersCovered,numberOfSprints,totalProgressiveBallCarriesDistance,progressiveBallCarriesCount,keyPass,metersCoveredRunningKm,metersCoveredHighSpeedRunningKm,metersCoveredSprintingKm,aerialLost,bigChanceMissed,shotOffTarget,onTargetScoringAttempt,fouls,expectedGoals,expectedGoalsOnTarget,shotValueNormalized,challengeLost,goals,bigChanceCreated,penaltyConceded,wonContest,errorLeadToAGoal,totalOffside,blockedScoringAttempt,errorLeadToAShot,clearanceOffLine,penaltyWon,goodHighClaim,hitWoodwork,metersCoveredWalkingKm,metersCoveredJoggingKm,lastManTackle,penaltyMiss,penaltySave,crossNotClaimed,ownGoals
14288915,2025-12-28,Liga Portugal Betclic,Liga Portugal 25/26,16.0,Away,Sporting Braga,1006069,António Silva,D,4,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288915,2025-12-28,Liga Portugal Betclic,Liga Portugal 25/26,16.0,Away,Sporting Braga,1489159,Diogo Ferreira,G,50,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288915,2025-12-28,Liga Portugal Betclic,Liga Portugal 25/26,16.0,Away,Sporting Braga,1103333,Franjo Ivanović,F,9,False,10.0,5.0,,,0.0,1.0,2.0,4.0,8.0,,2.0,,2.0,,,,,,,10.0,19.0,6.2,9.0,0.0264101,72.749520019293,6.0,2.415,15.855,,"{'original': 6.2, 'alternative': 6.5}",0,,-0.21,0.01,-0.01,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,4.0,1.0,2.0,,,,,1.0,1.0,31.33,2.2,3.0,,,,0.25,0.18,0.05,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
14288915,2025-12-28,Liga Portugal Betclic,Liga Portugal 25/26,16.0,Away,Sporting Braga,1201395,Gianluca Prestianni,M,25,False,10.0,7.0,,,0.0,,1.0,7.0,9.0,1.0,3.0,,2.0,,,,,,,10.0,15.0,6.5,4.0,0.0101898,14.260152949062,3.0,2.1,3.885,,"{'original': 6.5, 'alternative': 6.6}",1,,-0.22,0.06,-0.05,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,3.0,,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,0.0477,,0.01,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
14288915,2025-12-28,Liga Portugal Betclic,Liga Portugal 25/26,16.0,Away,Sporting Braga,1432417,Gonçalo Oliveira,D,64,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288915,2025-12-28,Liga Portugal Betclic,Liga Portugal 25/26,16.0,Away,Sporting Braga,1158353,João Rêgo,F,84,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288915,2025-12-28,Liga Portugal Betclic,Liga Portugal 25/26,16.0,Away,Sporting Braga,1085740,Manu Silva,M,16,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288915,2025-12-28,Liga Portugal Betclic,Liga Portugal 25/26,16.0,Away,Sporting Braga,1184329,Rodrigo Rego,F,67,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,1102791,Amar Dedić,D,17,True,36.0,33.0,1.0,,0.0,12.0,13.0,21.0,23.0,,4.0,,3.0,,,,,,,90.0,52.0,7.0,10.0,0.382402,192.61972992318,20.0,129.36,32.13,,"{'original': 7, 'alternative': 7.2}",1,,0.43,0.44,-0.16,,"{'sportSlug': 'football', 'statisticsType': 'player'}",3.0,1.0,3.0,,6.0,,1.0,1.0,1.0,1.0,,,,,93.771611203336,5.0,4.0,,,,,,,,,0.0373,,-0.19,,,,,3.0,,,1.0,,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,966616,Anatoliy Trubin,G,1,True,17.0,10.0,12.0,5.0,0.0,6.0,8.0,4.0,9.0,,,1.0,6.0,2.0,,3.0,1.0,,,90.0,25.0,6.8,7.0,0.000748,3.685491690399,1.0,1.575,1.575,0.6378,"{'original': 6.8, 'alternative': 6.8}",0,0.6937,0.04,0.0,-0.07,0.5,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,1123925,Georgiy Sudakov,M,10,True,27.0,22.0,1.0,1.0,0.0,11.0,12.0,11.0,15.0,1.0,5.0,,4.0,,,,,,,77.0,53.0,6.3,16.0,0.141895,141.2727934395,16.0,30.765,19.11,,"{'original': 6.3, 'alternative': 6.5}",5,,-0.17,0.22,-0.21,,"{'sportSlug': 'football', 'statisticsType': 'player'}",7.0,2.0,5.0,2.0,3.0,,,1.0,,1.0,1.0,,,,39.146540762703,2.0,1.0,,,,1.0,,2.0,,,0.1761,,-0.26,1.0,,,,2.0,,,3.0,1.0,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,1201395,Gianluca Prestianni,M,25,True,28.0,21.0,,,0.0,1.0,1.0,20.0,27.0,,5.0,,6.0,,,,,,,77.0,45.0,6.5,11.0,0.46853,169.84209669413,18.0,107.415,24.36,,"{'original': 6.5, 'alternative': 6.7}",4,,0.44,0.41,-0.07,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,10.0,,6.0,,2.0,1.0,1.0,1.0,1.0,,,,89.734828856951,5.0,,,,,3.0,,1.0,,4.0,0.2267,,-0.25,,,,,3.0,,,3.0,,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,906800,Leandro Barreiro,M,18,True,32.0,27.0,1.0,1.0,1.0,9.0,9.0,18.0,23.0,,4.0,,,,,,,,,89.0,40.0,7.0,8.0,0.179514,93.593338136575,14.0,38.22,13.02,,"{'original': 7, 'alternative': 7.4}",0,,0.29,0.24,-0.13,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,3.0,,,,,,,2.0,4.0,,,,5.3663664615827,1.0,1.0,,,,1.0,,,,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,1085740,Manu Silva,M,16,True,31.0,25.0,2.0,1.0,0.0,14.0,16.0,11.0,15.0,,1.0,2.0,6.0,,,,,,,90.0,40.0,6.1,8.0,0.007749,17.913489947675,4.0,4.41,4.095,,"{'original': 6.1, 'alternative': 6.5}",1,,0.02,0.01,-0.08,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,9.0,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,3.0,,1.0,,4.0,0.0535,,0.02,1.0,,,,,,,,,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,74915,Nicolás Otamendi,D,30,True,56.0,48.0,7.0,3.0,0.0,28.0,29.0,20.0,27.0,4.0,6.0,4.0,4.0,,,,,,,90.0,67.0,7.1,9.0,0.0119694,258.38404234538,26.0,160.44,23.205,,"{'original': 7.1, 'alternative': 7.1}",0,,0.2,0.18,-0.09,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,4.0,,,1.0,1.0,1.0,,1.0,2.0,,,,46.205751459318,2.0,1.0,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,1015292,Richard Ríos,M,20,True,50.0,40.0,2.0,1.0,0.0,18.0,22.0,22.0,28.0,2.0,12.0,3.0,7.0,,,,,,,90.0,75.0,7.4,13.0,0.0458711,94.201713943633,13.0,26.355,18.06,,"{'original': 7.4, 'alternative': 7.7}",2,,0.19,0.19,0.23,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,5.0,1.0,2.0,,3.0,3.0,3.0,2.0,5.0,,,,18.06,1.0,1.0,,,,1.0,,,,2.0,0.1267,,-0.02,1.0,,,,2.0,,,2.0,,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,993101,Samuel Dahl,D,26,True,53.0,44.0,7.0,2.0,0.0,23.0,26.0,21.0,27.0,,6.0,,4.0,,,,,,,90.0,71.0,7.6,11.0,0.267431,245.61749712312,23.0,123.165,32.655,,"{'original': 7.6, 'alternative': 7.1}",0,,0.44,0.36,-0.07,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,1.0,2.0,,1.0,1.0,,4.0,2.0,1.0,1.0,,,,103.68690812984,4.0,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,983542,Tomás Araújo,D,44,True,45.0,39.0,6.0,4.0,0.0,19.0,19.0,20.0,26.0,4.0,10.0,2.0,4.0,,,,,,,90.0,59.0,7.3,7.0,0.0119098,175.668555092,15.0,71.4,20.16,,"{'original': 7.3, 'alternative': 7.3}",2,,0.22,0.19,-0.13,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,3.0,,1.0,,,6.0,4.0,,,,,,75.571294074722,3.0,1.0,,,,,,1.0,,,0.1562,,-0.46,2.0,,,,,,,1.0,,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,795236,Vangelis Pavlidis,F,14,True,26.0,17.0,2.0,1.0,0.0,8.0,9.0,9.0,17.0,2.0,4.0,1.0,3.0,,,,,,,87.0,39.0,9.4,13.0,0.047422,63.99826639136,8.0,14.07,22.785,,"{'original': 9.4, 'alternative': 9.3}",4,,0.25,0.25,-0.03,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,7.0,1.0,,,,2.0,2.0,2.0,,,,,24.799989697579,1.0,2.0,,,,5.0,,1.0,3.0,,1.4342,1.8798,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,1100952,Andreas Schjelderup,M,21,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,1489159,Diogo Ferreira,G,50,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,1146008,Diogo Prioste,M,86,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,1103333,Franjo Ivanović,F,9,False,,,,,0.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,228364,Fredrik Aursnes,M,8,False,11.0,9.0,1.0,,0.0,3.0,3.0,6.0,8.0,,,,,,,,,,,13.0,12.0,6.4,2.0,0.00622966,18.141979263548,3.0,8.295,10.08,,"{'original': 6.4, 'alternative': 6.5}",0,,-0.05,0.02,-0.02,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,1961117,José Neto,D,62,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,1158353,João Rêgo,F,84,False,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,1142692,Rafael Obrador,M,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,17.0,Home,Estoril Praia,1117723,Sidny Lopes Cabral,D,15,False,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,2.0,,,,,,,13.0,8.0,6.6,4.0,0.00863903,108.70947969592,5.0,48.93,34.86,,"{'original': 6.6, 'alternative': 6.8}",1,,-0.05,0.19,0.13,,"{'sportSlug': 'football', 'statisticsType': 'player'}",2.0,,2.0,1.0,1.0,,,,,,,,,,81.71424189658,2.0,,,,,,,1.0,,,0.0558,,0.0,,,,,,,,,,,,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,1102791,Amar Dedić,D,17,True,56.0,53.0,1.0,,0.0,23.0,24.0,30.0,32.0,1.0,1.0,2.0,4.0,,,,,,,90.0,75.0,6.3,7.0,,333.52406854971,30.0,149.625,21.735,,"{'original': 6.3, 'alternative': 6.3}",1,,0.32,0.33,-0.5,,"{'sportSlug': 'football', 'statisticsType': 'player'}",2.0,1.0,3.0,2.0,1.0,,,,,,,,,,99.577958985514,6.0,1.0,,,,,,,,,,,-0.08,,,1.0,,,,,1.0,,,,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,966616,Anatoliy Trubin,G,1,True,13.0,8.0,7.0,2.0,0.0,8.0,9.0,,4.0,,,,4.0,1.0,,2.0,,,,90.0,16.0,6.0,5.0,,34.328734716479,4.0,7.245,6.93,0.3376,"{'original': 6, 'alternative': 6.3}",0,,-0.01,-0.02,-0.34,-0.23,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,228364,Fredrik Aursnes,M,8,True,47.0,42.0,4.0,2.0,0.0,17.0,20.0,25.0,27.0,1.0,4.0,,6.0,,,,,,,80.0,59.0,6.9,6.0,,111.9033208831,15.0,19.005,19.32,,"{'original': 6.9, 'alternative': 7.1}",2,,0.21,0.06,-0.11,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,,,1.0,,2.0,1.0,1.0,,1.0,,,,24.434893083458,1.0,,,,,,,2.0,,,,,-0.05,,,,,1.0,,1.0,,,,,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,1123925,Georgiy Sudakov,M,10,True,25.0,18.0,1.0,,0.0,5.0,5.0,13.0,20.0,,1.0,,6.0,,,,,,,64.0,41.0,5.9,14.0,,157.84484226202,15.0,36.225,27.72,,"{'original': 5.9, 'alternative': 6.6}",4,,-0.31,0.21,-0.16,,"{'sportSlug': 'football', 'statisticsType': 'player'}",2.0,,6.0,1.0,2.0,,,1.0,1.0,1.0,,,,,40.304237799724,2.0,,,,,1.0,,1.0,2.0,1.0,,,0.02,1.0,,,,,,,1.0,,,,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,906800,Leandro Barreiro,M,18,True,21.0,18.0,1.0,,0.0,6.0,7.0,12.0,14.0,1.0,8.0,,2.0,,,,,,,90.0,37.0,6.3,9.0,,50.43491310572,8.0,13.545,13.965,,"{'original': 6.3, 'alternative': 6.6}",0,,-0.01,0.07,-0.18,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,9.0,3.0,1.0,,1.0,4.0,3.0,3.0,2.0,,,,,,,,,,3.0,,,,3.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,1085740,Manu Silva,M,16,True,21.0,18.0,1.0,,0.0,6.0,9.0,12.0,12.0,1.0,4.0,,2.0,,,,,,,45.0,25.0,6.4,4.0,,54.674372440069,4.0,23.1,18.585,,"{'original': 6.4, 'alternative': 6.4}",0,,-0.03,0.04,-0.12,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,4.0,1.0,,,,3.0,1.0,,,,,,38.747931880295,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,74915,Nicolás Otamendi,D,30,True,79.0,72.0,3.0,2.0,0.0,47.0,50.0,25.0,29.0,2.0,5.0,4.0,10.0,,,,,,,89.0,94.0,5.7,9.0,,293.77480690732,35.0,73.605,21.735,,"{'original': 5.7, 'alternative': 6.1}",0,,0.11,0.25,-0.64,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,7.0,1.0,1.0,1.0,,,,,3.0,,,,36.423228854913,2.0,,,,,2.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,1015292,Richard Ríos,M,20,True,61.0,55.0,4.0,2.0,0.0,23.0,24.0,32.0,37.0,,,1.0,9.0,,,,,,,90.0,75.0,6.3,14.0,,175.35488456343,21.0,81.165,13.755,,"{'original': 6.3, 'alternative': 6.8}",2,,0.26,0.29,-0.2,,"{'sportSlug': 'football', 'statisticsType': 'player'}",2.0,,5.0,2.0,1.0,,2.0,,,1.0,,,,,17.21676627593,1.0,3.0,,,,,,1.0,1.0,1.0,,,-0.19,1.0,,,,,,1.0,,,,,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,993101,Samuel Dahl,D,26,True,53.0,44.0,6.0,1.0,0.0,24.0,31.0,20.0,22.0,1.0,5.0,,5.0,,,,,,,90.0,84.0,5.8,19.0,,209.54912720752,17.0,114.87,23.73,,"{'original': 5.8, 'alternative': 6.2}",1,,0.09,0.16,-0.67,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,8.0,2.0,1.0,,2.0,3.0,3.0,4.0,1.0,,,,95.084055685072,4.0,,,,,,,,,2.0,,,-0.01,3.0,,,,,,,1.0,,,,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,983542,Tomás Araújo,D,44,True,83.0,73.0,10.0,8.0,0.0,46.0,47.0,27.0,36.0,,2.0,2.0,1.0,,,,,,,90.0,93.0,6.9,12.0,,174.19093643932,25.0,58.38,10.605,,"{'original': 6.9, 'alternative': 6.6}",0,,0.25,0.07,-0.52,,"{'sportSlug': 'football', 'statisticsType': 'player'}",2.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,795236,Vangelis Pavlidis,F,14,True,23.0,21.0,2.0,2.0,0.0,9.0,9.0,12.0,14.0,3.0,9.0,,3.0,,,,,,,90.0,46.0,7.3,9.0,,55.300822290686,9.0,-7.77,8.505,,"{'original': 7.3, 'alternative': 8.2}",6,,-0.06,0.25,-0.04,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,5.0,2.0,2.0,,1.0,1.0,1.0,5.0,3.0,,,,,,2.0,,,,2.0,1.0,2.0,4.0,,,,0.09,1.0,1.0,,,2.0,,1.0,,,,1.0,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,1100952,Andreas Schjelderup,M,21,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,1489159,Diogo Ferreira,G,50,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,1146008,Diogo Prioste,M,86,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,1103333,Franjo Ivanović,F,9,False,2.0,2.0,,,0.0,,,2.0,2.0,1.0,2.0,,,,,,,,,10.0,7.0,6.6,4.0,,15.794214637012,1.0,13.44,13.44,,"{'original': 6.6, 'alternative': 6.6}",0,,-0.04,-0.08,0.0,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,1.0,1.0,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,1201395,Gianluca Prestianni,M,25,False,18.0,15.0,1.0,1.0,0.0,4.0,4.0,11.0,14.0,,2.0,1.0,3.0,,,,,,,45.0,41.0,6.9,15.0,,203.24132822297,21.0,129.57,17.43,,"{'original': 6.9, 'alternative': 7}",2,,0.28,0.35,0.13,,"{'sportSlug': 'football', 'statisticsType': 'player'}",7.0,2.0,5.0,2.0,5.0,,,,,,,,,,56.455798367461,4.0,4.0,,,,,,1.0,,,,,0.01,,,,,2.0,,,1.0,,,,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,1432417,Gonçalo Oliveira,D,64,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,1961117,José Neto,D,62,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,1158353,João Rêgo,F,84,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15014414,2026-01-07,Taca da Liga,League Cup 25/26,28.0,Home,Sporting Braga,1117723,Sidny Lopes Cabral,D,15,False,8.0,7.0,,,0.0,6.0,6.0,1.0,2.0,,1.0,,3.0,,,,,,,26.0,19.0,6.1,9.0,,63.917477871605,6.0,47.04,24.885,,"{'original': 6.1, 'alternative': 6.4}",1,,-0.02,0.06,-0.21,,"{'sportSlug': 'football', 'statisticsType': 'player'}",2.0,,3.0,1.0,2.0,,,,,4.0,,,,,26.431339145038,1.0,,,,,,,,1.0,1.0,,,-0.05,,,,,1.0,,,,,,,,,,,,,,,
15267916,2026-01-14,Taça de Portugal,Taca de Portugal 25/26,27.0,Away,FC Porto,1102791,Amar Dedić,D,17,True,27.0,23.0,2.0,1.0,0.0,6.0,6.0,17.0,21.0,1.0,7.0,1.0,1.0,,,,,,,90.0,63.0,6.5,14.0,,186.06080151421,13.0,155.505,33.915,,"{'original': 6.5, 'alternative': 7}",2,,0.02,0.43,-0.22,,"{'sportSlug': 'football', 'statisticsType': 'player'}",6.0,1.0,6.0,1.0,6.0,,,1.0,,1.0,1.0,,,,114.79300657678,5.0,3.0,,,,2.0,,2.0,,,,,-0.51,1.0,,,,4.0,,,,,,,,,,,,,,,
15267916,2026-01-14,Taça de Portugal,Taca de Portugal 25/26,27.0,Away,FC Porto,966616,Anatoliy Trubin,G,1,True,15.0,10.0,5.0,,0.0,10.0,11.0,,4.0,3.0,3.0,1.0,8.0,2.0,,4.0,1.0,,,90.0,25.0,7.3,5.0,,12.784993900312,3.0,7.56,5.565,0.5299,"{'original': 7.3, 'alternative': 7.4}",1,,0.01,-0.08,-0.06,0.44,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,-0.43,,,,,,,,,,,,1.0,,,,,,,,
